,Year,Month,Departure station,Arrival station,Average travel time (min)
4633,2015,8.0,ANNECY,PARIS LYON,224.289634146
4634,2015,8.0,PARIS LYON,VALENCE ALIXAN TGV,130.954081633
4635,2015,8.0,PARIS MONTPARNASSE,BREST,270.606837607
4636,2015,8.0,PARIS MONTPARNASSE,LAVAL,101.962053571
4637,2015,8.0,NANTES,PARIS MONTPARNASSE,137.376394052
4638,2015,8.0,LYON PART DIEU,MARSEILLE ST CHARLES,100.999215071
4639,2016,5.0,PARIS LYON,MONTPELLIER,206.284090909
4640,2016,5.0,DUNKERQUE,PARIS NORD,120.728813559
4641,2016,5.0,RENNES,LYON PART DIEU,262.083333333
4642,2016,5.0,PARIS LYON,GENEVE,171.272511848
4643,2016,5.0,PARIS LYON,ZURICH,141.981012658
4644,2016,5.0,ZURICH,PARIS LYON,141.941358025
4645,2016,6.0,METZ,PARIS EST,86.0
4646,2016,6.0,PARIS LYON,AIX EN PROVENCE TGV,183.238461538
4647,2016,6.0,BELLEGARDE (AIN),PARIS LYON,162.05699481899998
4648,2016,6.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,130.698170732
4649,2016,6.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,179.068181818
4650,2016,6.0,PARIS LYON,MARSEILLE ST CHARLES,198.522222222
4651,2016,6.0,PARIS MONTPARNASSE,BREST,270.393401015
4652,2016,6.0,LE MANS,PARIS MONTPARNASSE,64.6095571096
4653,2016,6.0,PARIS MONTPARNASSE,ST MALO,186.43888888900003
4654,2017,10.0,AVIGNON TGV,PARIS LYON,160.413669065
4655,2017,10.0,PARIS LYON,DIJON VILLE,95.8275862069
4656,2017,10.0,LYON PART DIEU,PARIS LYON,120.248153619
4657,2017,10.0,PARIS LYON,TOULON,231.319066148
4658,2017,10.0,RENNES,PARIS MONTPARNASSE,99.9861325116
4659,2017,10.0,ARRAS,PARIS NORD,51.0903954802
4660,2017,10.0,LILLE,LYON PART DIEU,190.441281139
4661,2016,3.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,181.111336032
4662,2016,3.0,PARIS LYON,PERPIGNAN,313.970394737
4663,2016,3.0,PARIS MONTPARNASSE,BREST,269.617924528
4664,2016,3.0,LILLE,LYON PART DIEU,191.281481481
4665,2016,8.0,PARIS MONTPARNASSE,ANGOULEME,158.231231231
4666,2016,8.0,PARIS NORD,ARRAS,49.3262910798
4667,2016,8.0,MARSEILLE ST CHARLES,LYON PART DIEU,100.608986616
4668,2016,7.0,LILLE,LYON PART DIEU,190.606349206
4669,2016,7.0,LYON PART DIEU,LILLE,189.126736111
4670,2016,4.0,ZURICH,PARIS LYON,141.043918919
4671,2016,10.0,PARIS EST,METZ,84.7974910394
4672,2016,10.0,TOULON,PARIS LYON,237.283088235
4673,2016,10.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,211.296411856
4674,2016,10.0,PARIS NORD,ARRAS,49.2166666667
4675,2016,10.0,GENEVE,PARIS LYON,171.82188841200002
4676,2017,11.0,NICE VILLE,PARIS LYON,342.15
4677,2017,11.0,PARIS MONTPARNASSE,LE MANS,54.5573770492
4678,2017,11.0,PARIS MONTPARNASSE,RENNES,98.5505050505
4679,2017,7.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.66666666700002
4680,2017,7.0,NIMES,PARIS LYON,176.198564593
4681,2017,7.0,VALENCE ALIXAN TGV,PARIS LYON,133.622149837
4682,2017,7.0,PARIS MONTPARNASSE,LE MANS,54.6403269755
4683,2016,11.0,PARIS MONTPARNASSE,NANTES,139.45563770799998
4684,2016,11.0,ARRAS,PARIS NORD,51.0
4685,2016,11.0,LYON PART DIEU,MARSEILLE ST CHARLES,102.46952381
4686,2016,11.0,LYON PART DIEU,RENNES,262.344827586
4687,2017,6.0,NANCY,PARIS EST,96.8723404255
4688,2017,6.0,PARIS LYON,MULHOUSE VILLE,172.118881119
4689,2017,6.0,PARIS MONTPARNASSE,ANGOULEME,155.789968652
4690,2017,6.0,PARIS NORD,DUNKERQUE,118.272058824
4691,2017,6.0,LYON PART DIEU,MONTPELLIER,111.108974359
4692,2017,6.0,PARIS EST,FRANCFORT,220.173652695
4693,2017,3.0,PARIS LYON,DIJON VILLE,97.4652567976
4694,2017,3.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.3316326531
4695,2017,3.0,TOULON,PARIS LYON,237.723320158
4696,2017,3.0,RENNES,LYON PART DIEU,259.80952381
4697,2017,3.0,NANTES,STRASBOURG,333.076923077
4698,2017,5.0,PARIS EST,REIMS,46.921182266
4699,2017,5.0,ANGOULEME,PARIS MONTPARNASSE,158.85
4700,2017,5.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,208.8848
4701,2017,5.0,DUNKERQUE,PARIS NORD,123.523012552
4702,2016,12.0,PARIS EST,REIMS,46.9234449761
4703,2016,12.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,97.6323185012
4704,2016,12.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,64.0953436807
4705,2016,9.0,PARIS EST,NANCY,94.78091872790002
4706,2016,9.0,NIMES,PARIS LYON,177.185582822
4707,2016,9.0,RENNES,PARIS MONTPARNASSE,136.991906475
4708,2016,9.0,RENNES,LYON PART DIEU,260.989473684
4709,2016,9.0,LYON PART DIEU,RENNES,271.860465116
4710,2017,4.0,PARIS LYON,GRENOBLE,181.751243781
4711,2017,4.0,NIMES,PARIS LYON,175.362831858
4712,2017,4.0,TOURS,PARIS MONTPARNASSE,79.1485714286
4713,2017,2.0,NANTES,PARIS MONTPARNASSE,143.164728682
4714,2017,2.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,330.78807947
4715,2017,2.0,PARIS LYON,ITALIE,371.441860465
4716,2017,8.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,180.080745342
4717,2017,8.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.1432160804
4718,2017,8.0,STRASBOURG,NANTES,287.5
4719,2017,1.0,MULHOUSE VILLE,PARIS LYON,168.48717948700002
4720,2017,1.0,PARIS NORD,LILLE,62.11564625850001
4721,2017,1.0,TOULON,PARIS LYON,237.450980392
4722,2017,1.0,VANNES,PARIS MONTPARNASSE,204.956140351
4723,2017,1.0,ZURICH,PARIS LYON,178.16115942
4724,2017,9.0,PARIS LYON,NIMES,178.381625442
4725,2017,9.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.745614035
4726,2015,4.0,LYON PART DIEU,MARSEILLE ST CHARLES,102.783531409
4727,2017,12.0,LYON PART DIEU,PARIS LYON,120.436908517
4728,2017,12.0,ARRAS,PARIS NORD,51.0153374233
4729,2017,12.0,LYON PART DIEU,MONTPELLIER,112.598726115
4730,2017,12.0,PARIS LYON,ZURICH,243.0
4731,2015,2.0,PARIS EST,NANCY,96.5763358779
4732,2015,2.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.0
4733,2015,2.0,TOULON,PARIS LYON,233.658163265
4734,2015,2.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,97.2307692308
4735,2015,2.0,PARIS MONTPARNASSE,LAVAL,98.6850961538
4736,2015,2.0,PARIS NORD,DOUAI,71.11640211640001
4737,2015,2.0,MONTPELLIER,LYON PART DIEU,109.496632997
4738,2015,2.0,ZURICH,PARIS LYON,140.898773006
4739,2015,9.0,REIMS,PARIS EST,46.8585858586
4740,2015,9.0,STRASBOURG,PARIS EST,142.693363844
4741,2015,9.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.157407407
4742,2015,9.0,PARIS LYON,LYON PART DIEU,120.576732673
4743,2015,9.0,MARSEILLE ST CHARLES,PARIS LYON,198.741935484
4744,2015,9.0,NIMES,PARIS LYON,178.03220858900002
4745,2015,9.0,PARIS MONTPARNASSE,NANTES,133.59784560100002
4746,2015,9.0,PARIS MONTPARNASSE,ST MALO,183.932291667
4747,2015,9.0,PARIS MONTPARNASSE,TOURS,73.88359788359999
4748,2015,9.0,RENNES,LYON PART DIEU,262.315217391
4749,2015,9.0,STRASBOURG,NANTES,317.464285714
4750,2015,8.0,PARIS LYON,GRENOBLE,181.994764398
4751,2015,8.0,LYON PART DIEU,PARIS LYON,120.561886051
4752,2015,8.0,PARIS LYON,NICE VILLE,339.846975089
4753,2015,8.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.52173913
4754,2015,8.0,PARIS LYON,TOULON,232.986153846
4755,2015,8.0,LILLE,PARIS NORD,63.2147001934
4756,2015,8.0,STRASBOURG,NANTES,317.35
4757,2015,8.0,PARIS LYON,GENEVE,170.928217822
4758,2015,3.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,130.753768844
4759,2015,4.0,PARIS EST,METZ,85.4825174825
4760,2015,10.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,178.50270270299998
4761,2015,10.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,207.472392638
4762,2015,10.0,LYON PART DIEU,MONTPELLIER,111.009562842
4763,2015,10.0,PARIS EST,STUTTGART,148.25
4764,2016,4.0,PARIS LYON,GRENOBLE,183.228991597
4765,2016,4.0,LYON PART DIEU,PARIS LYON,120.423140496
4766,2016,4.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.7179487179
4767,2016,4.0,FRANCFORT,PARIS EST,99.7459016393
4768,2016,4.0,PARIS LYON,LAUSANNE,178.494845361
4769,2016,4.0,LAUSANNE,PARIS LYON,180.644067797
4770,2016,5.0,BREST,PARIS MONTPARNASSE,277.230593607
4771,2016,5.0,PARIS MONTPARNASSE,LE MANS,57.7375886525
4772,2016,3.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,97.3676148796
4773,2016,3.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,329.156716418
4774,2016,3.0,LILLE,PARIS NORD,63.4948453608
4775,2016,6.0,DIJON VILLE,PARIS LYON,97.8151595745
4776,2016,6.0,PARIS MONTPARNASSE,VANNES,195.077319588
4777,2016,6.0,PARIS NORD,DUNKERQUE,125.028017241
4778,2016,6.0,LILLE,LYON PART DIEU,191.440816327
4779,2016,6.0,LYON PART DIEU,MONTPELLIER,110.164
4780,2016,6.0,MARSEILLE ST CHARLES,LILLE,299.825714286
4781,2016,6.0,PARIS EST,STUTTGART,145.891304348
4782,2015,12.0,PARIS EST,METZ,85.4886731392
4783,2015,12.0,DIJON VILLE,PARIS LYON,97.3814655172
4784,2015,12.0,LAVAL,PARIS MONTPARNASSE,100.542918455
4785,2015,12.0,VANNES,PARIS MONTPARNASSE,202.114224138
4786,2015,12.0,ARRAS,PARIS NORD,51.0
4787,2016,1.0,METZ,PARIS EST,85.9191729323
4788,2016,1.0,NANCY,PARIS EST,92.1581027668
4789,2016,1.0,POITIERS,PARIS MONTPARNASSE,104.05808656
4790,2016,1.0,PARIS MONTPARNASSE,TOURS,74.9390243902
4791,2016,1.0,MARSEILLE ST CHARLES,LILLE,295.979274611
4792,2016,1.0,STUTTGART,PARIS EST,150.442307692
4793,2016,2.0,MARSEILLE ST CHARLES,PARIS LYON,201.626865672
4794,2016,2.0,LAVAL,PARIS MONTPARNASSE,102.414096916
4795,2016,2.0,LYON PART DIEU,LILLE,191.16988417
4796,2016,2.0,MARSEILLE ST CHARLES,LYON PART DIEU,103.95681382
4797,2016,2.0,LYON PART DIEU,RENNES,262.414772727
4798,2017,3.0,STRASBOURG,PARIS EST,112.485772358
4799,2017,3.0,LE MANS,PARIS MONTPARNASSE,56.767010309300005
4800,2017,3.0,TOURS,PARIS MONTPARNASSE,74.5829383886
4801,2017,3.0,MONTPELLIER,LYON PART DIEU,112.590643275
4802,2017,3.0,STRASBOURG,NANTES,306.85
4803,2017,10.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.2455357143
4804,2017,10.0,PARIS LYON,LYON PART DIEU,120.17535545
4805,2017,10.0,MULHOUSE VILLE,PARIS LYON,169.17325228
4806,2017,10.0,NIMES,PARIS LYON,175.127118644
4807,2017,10.0,LAVAL,PARIS MONTPARNASSE,87.89539748950001
4808,2017,10.0,PARIS MONTPARNASSE,LE MANS,54.5578231293
4809,2017,10.0,PARIS MONTPARNASSE,POITIERS,94.0316831683
4810,2016,12.0,PERPIGNAN,PARIS LYON,302.666666667
4811,2016,7.0,STRASBOURG,PARIS EST,120.915948276
4812,2016,7.0,PARIS LYON,TOULON,232.448844884
4813,2016,7.0,PARIS MONTPARNASSE,NANTES,138.115900383
4814,2016,7.0,PARIS MONTPARNASSE,ST MALO,185.544354839
4815,2016,7.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,65.4470198675
4816,2016,7.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,342.620967742
4817,2016,7.0,PARIS LYON,LAUSANNE,177.951923077
4818,2016,7.0,ZURICH,PARIS LYON,141.915458937
4819,2016,11.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,183.44444444400003
4820,2017,11.0,PARIS LYON,AVIGNON TGV,161.15767634899998
4821,2017,11.0,PARIS LYON,MARSEILLE ST CHARLES,198.389908257
4822,2017,11.0,PARIS MONTPARNASSE,VANNES,152.409266409
4823,2016,10.0,PARIS LYON,LYON PART DIEU,120.627419355
4824,2016,10.0,MULHOUSE VILLE,PARIS LYON,169.181528662
4825,2016,10.0,PARIS LYON,NICE VILLE,338.486910995
4826,2016,10.0,NANTES,PARIS MONTPARNASSE,141.867673179
4827,2016,9.0,NICE VILLE,PARIS LYON,342.309045226
4828,2016,9.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,209.155802862
4829,2016,9.0,QUIMPER,PARIS MONTPARNASSE,278.150234742
4830,2016,9.0,STRASBOURG,NANTES,304.333333333
4831,2016,9.0,PARIS LYON,LAUSANNE,178.74285714299998
4832,2016,8.0,PARIS LYON,GRENOBLE,182.304020101
4833,2016,8.0,NICE VILLE,PARIS LYON,340.58627451
4834,2016,8.0,PARIS LYON,NIMES,175.425271739
4835,2016,8.0,PARIS LYON,TOULON,232.456375839
4836,2016,8.0,LE MANS,PARIS MONTPARNASSE,60.1718061674
4837,2016,8.0,RENNES,PARIS MONTPARNASSE,136.957522124
4838,2016,8.0,PARIS NORD,DUNKERQUE,117.295964126
4839,2016,8.0,LYON PART DIEU,MARSEILLE ST CHARLES,101.843155894
4840,2017,6.0,PARIS MONTPARNASSE,TOURS,74.9786096257
4841,2017,6.0,RENNES,LYON PART DIEU,261.898989899
4842,2017,1.0,NIMES,PARIS LYON,176.04587156
4843,2017,1.0,PARIS LYON,BELLEGARDE (AIN),163.76616915399998
4844,2017,1.0,STRASBOURG,NANTES,306.666666667
4845,2017,7.0,REIMS,PARIS EST,51.990430622
4846,2017,7.0,BELLEGARDE (AIN),PARIS LYON,165.14222222200002
4847,2017,7.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,185.505102041
4848,2017,7.0,GRENOBLE,PARIS LYON,183.097142857
4849,2017,7.0,BREST,PARIS MONTPARNASSE,226.430962343
4850,2017,7.0,PARIS MONTPARNASSE,QUIMPER,221.325
4851,2017,7.0,PARIS NORD,LILLE,62.2895238095
4852,2017,7.0,LILLE,PARIS NORD,69.54495412840001
4853,2017,7.0,NANTES,STRASBOURG,301.785714286
4854,2017,7.0,FRANCFORT,PARIS EST,224.31609195400003
4855,2017,5.0,METZ,PARIS EST,85.3816254417
4856,2017,5.0,MACON LOCHE,PARIS LYON,98.9411764706
4857,2017,5.0,PARIS MONTPARNASSE,QUIMPER,269.53960396
4858,2017,5.0,LYON PART DIEU,RENNES,261.975
4859,2017,4.0,ANNECY,PARIS LYON,224.273743017
4860,2017,4.0,AVIGNON TGV,PARIS LYON,158.78846153799998
4861,2017,4.0,DIJON VILLE,PARIS LYON,99.8434343434
4862,2017,4.0,PARIS LYON,MARSEILLE ST CHARLES,203.310843373
4863,2017,4.0,PARIS LYON,MONTPELLIER,207.412541254
4864,2017,4.0,PARIS MONTPARNASSE,LAVAL,100.990825688
4865,2017,4.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,341.691358025
4866,2017,4.0,PARIS MONTPARNASSE,VANNES,202.372093023
4867,2017,4.0,STUTTGART,PARIS EST,188.525179856
4868,2017,9.0,PARIS MONTPARNASSE,VANNES,152.280898876
4869,2017,9.0,MONTPELLIER,LYON PART DIEU,112.439344262
4870,2017,9.0,RENNES,LYON PART DIEU,233.041237113
4871,2017,9.0,PARIS LYON,ITALIE,437.407608696
4872,2017,8.0,BELLEGARDE (AIN),PARIS LYON,165.086956522
4873,2017,8.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,183.92513369
4874,2017,8.0,MULHOUSE VILLE,PARIS LYON,168.421568627
4875,2017,8.0,LE MANS,PARIS MONTPARNASSE,56.222737819
4876,2017,8.0,POITIERS,PARIS MONTPARNASSE,92.8004750594
4877,2017,2.0,RENNES,PARIS MONTPARNASSE,133.162011173
4878,2017,2.0,MONTPELLIER,LYON PART DIEU,112.488448845
4879,2019,3.0,STRASBOURG,NANTES,294.5
4880,2019,3.0,PARIS LYON,BELLEGARDE (AIN),163.825726141
4881,2019,4.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146.183006536
4882,2019,4.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,169.657142857
4883,2019,4.0,STRASBOURG,NANTES,295.226415094
4884,2019,4.0,MONTPELLIER,LYON PART DIEU,112.950819672
4885,2019,4.0,ZURICH,PARIS LYON,241.875768322
4886,2018,9.0,LYON PART DIEU,MARSEILLE ST CHARLES,105.391304348
4887,2018,9.0,PARIS LYON,ZURICH,240.51442080400005
4888,2018,11.0,NANCY,PARIS EST,93.3161512027
4889,2018,11.0,PARIS LYON,PERPIGNAN,308.380681818
4890,2018,11.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.375
4891,2018,11.0,ITALIE,PARIS LYON,446.004761905
4892,2018,9.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.8262032086
4893,2018,9.0,STRASBOURG,NANTES,288.871794872
4894,2018,10.0,MARNE LA VALLEE,MARSEILLE ST CHARLES,214.07266436
4895,2018,10.0,PARIS LYON,VALENCE ALIXAN TGV,130.732441472
4896,2018,10.0,STUTTGART,PARIS EST,191.447240618
4897,2019,2.0,BREST,PARIS MONTPARNASSE,226.673228346
4898,2019,2.0,BELLEGARDE (AIN),PARIS LYON,162.68202765
4899,2019,2.0,PARIS LYON,LYON PART DIEU,119.68401487
4900,2019,2.0,PARIS LYON,MACON LOCHE,96.2200956938
4901,2019,2.0,ST MALO,PARIS MONTPARNASSE,161.987951807
4902,2018,8.0,RENNES,PARIS MONTPARNASSE,104.520871143
4903,2018,8.0,BREST,PARIS MONTPARNASSE,230.573643411
4904,2018,8.0,MONTPELLIER,LYON PART DIEU,123.345394737
4905,2018,8.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,170.404255319
4906,2018,8.0,PARIS EST,FRANCFORT,108.855426357
4907,2018,7.0,LILLE,PARIS NORD,63.6768402154
4908,2018,7.0,LYON PART DIEU,LILLE,187.908088235
4909,2018,7.0,PARIS VAUGIRARD,BORDEAUX ST JEAN,169.949152542
4910,2018,7.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.1921182266
4911,2018,8.0,PARIS LYON,ANNECY,237.374301676
4912,2018,8.0,PARIS NORD,DUNKERQUE,116.406130268
4913,2018,12.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165.658986175
4914,2018,12.0,PARIS MONTPARNASSE,LE MANS,57.3050458716
4915,2018,12.0,PARIS MONTPARNASSE,ST MALO,164.544444444
4916,2018,12.0,LYON PART DIEU,RENNES,238.855555556
4917,2018,12.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,188.381355932
4918,2019,1.0,PARIS NORD,ARRAS,51.4726027397
4919,2018,12.0,PARIS LYON,VALENCE ALIXAN TGV,131.176258993
4920,2019,1.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.5393518519
4921,2015,7.0,AVIGNON TGV,PARIS LYON,161.51097178700002
4922,2015,7.0,PARIS LYON,MACON LOCHE,95.6010362694
4923,2015,7.0,PARIS LYON,MULHOUSE VILLE,166.068493151
4924,2015,7.0,PARIS LYON,PERPIGNAN,305.823529412
4925,2015,7.0,PARIS MONTPARNASSE,ST MALO,186.870833333
4926,2015,7.0,LYON PART DIEU,MARSEILLE ST CHARLES,101.947867299
4927,2017,9.0,PARIS MONTPARNASSE,RENNES,98.5328836425
4928,2019,2.0,PARIS NORD,DUNKERQUE,121.547826087
4929,2019,4.0,PARIS LYON,AIX EN PROVENCE TGV,183.229765013
4930,2017,7.0,QUIMPER,PARIS MONTPARNASSE,225.937219731
4931,2019,4.0,PARIS LYON,MONTPELLIER,208.55511811
4932,2019,4.0,MARSEILLE ST CHARLES,MADRID,461.0
4933,2017,7.0,MARSEILLE ST CHARLES,LILLE,296.64673913
4934,2019,5.0,PARIS EST,REIMS,46.219047619
4935,2015,3.0,METZ,PARIS EST,85.4469178082
4936,2015,3.0,PARIS EST,STRASBOURG,141.679864253
4937,2015,3.0,LE MANS,PARIS MONTPARNASSE,58.7863247863
4938,2015,2.0,PARIS EST,STRASBOURG,141.638676845
4939,2015,2.0,PARIS LYON,AVIGNON TGV,159.712581345
4940,2019,6.0,LYON PART DIEU,LILLE,187.014563107
4941,2015,2.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,211.197411003
4942,2015,2.0,PARIS NORD,ARRAS,53.0446428571
4943,2015,2.0,PARIS LYON,ZURICH,141.892857143
4944,2015,4.0,AVIGNON TGV,PARIS LYON,161.967881944
4945,2019,6.0,PARIS LYON,BARCELONA,313.69565217400003
4946,2015,4.0,DIJON VILLE,PARIS LYON,97.7293986637
4947,2019,5.0,MARSEILLE ST CHARLES,LYON PART DIEU,101.165745856
4948,2019,5.0,PARIS LYON,MULHOUSE VILLE,168.172077922
4949,2015,4.0,PARIS LYON,NICE VILLE,338.410138249
4950,2019,5.0,PARIS NORD,ARRAS,51.593220339
4951,2015,4.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,170.66666666700002
4952,2015,8.0,BELLEGARDE (AIN),PARIS LYON,164.18421052600002
4953,2015,8.0,PERPIGNAN,PARIS LYON,309.792613636
4954,2015,8.0,LILLE,LYON PART DIEU,190.516233766
4955,2019,1.0,PARIS LYON,MONTPELLIER,210.938016529
4956,2015,8.0,PARIS LYON,ITALIE,253.787878788
4957,2015,11.0,PARIS MONTPARNASSE,ANGOULEME,154.940063091
4958,2015,11.0,LAVAL,PARIS MONTPARNASSE,100.766094421
4959,2015,11.0,PARIS MONTPARNASSE,POITIERS,104.32388664
4960,2015,11.0,PARIS MONTPARNASSE,TOURS,73.839673913
4961,2019,4.0,PARIS LYON,DIJON VILLE,96.5285714286
4962,2015,11.0,LYON PART DIEU,RENNES,261.928571429
4963,2019,4.0,PARIS EST,STRASBOURG,115.420849421
4964,2018,10.0,BARCELONA,PARIS LYON,378.116397849
4965,2015,9.0,PARIS LYON,ANNECY,222.292168675
4966,2018,10.0,PARIS LYON,BARCELONA,387.013978495
4967,2018,11.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.6873315364
4968,2018,11.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,168.211267606
4969,2015,9.0,LILLE,LYON PART DIEU,190.531666667
4970,2018,11.0,PARIS MONTPARNASSE,QUIMPER,222.90625
4971,2015,9.0,PARIS EST,FRANCFORT,99.4744525547
4972,2018,11.0,METZ,PARIS EST,85.8266666667
4973,2018,11.0,DUNKERQUE,PARIS NORD,116.620408163
4974,2018,11.0,PARIS LYON,MONTPELLIER,212.733050847
4975,2018,9.0,MONTPELLIER,PARIS LYON,206.996721311
4976,2019,3.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146.619824341
4977,2015,12.0,PARIS EST,STRASBOURG,140.232265446
4978,2019,3.0,MARSEILLE ST CHARLES,LYON PART DIEU,105.29972752
4979,2015,12.0,ANNECY,PARIS LYON,225.138190955
4980,2019,3.0,PARIS LYON,ZURICH,243.541666667
4981,2015,12.0,MONTPELLIER,PARIS LYON,206.282608696
4982,2019,5.0,QUIMPER,PARIS MONTPARNASSE,222.849593496
4983,2019,5.0,PARIS NORD,LILLE,64.4087837838
4984,2019,6.0,RENNES,LYON PART DIEU,257.519607843
4985,2016,5.0,AVIGNON TGV,PARIS LYON,164.810619469
4986,2019,6.0,PARIS LYON,AIX EN PROVENCE TGV,184.526315789
4987,2019,6.0,PARIS LYON,DIJON VILLE,95.8633257403
4988,2016,5.0,PARIS LYON,MULHOUSE VILLE,167.032142857
4989,2016,5.0,MULHOUSE VILLE,PARIS LYON,168.20862069
4990,2019,5.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,260.448484848
4991,2016,5.0,PARIS LYON,NICE VILLE,338.649038462
4992,2019,5.0,PARIS LYON,MARSEILLE ST CHARLES,196.847299814
4993,2019,5.0,ITALIE,PARIS LYON,452.081967213
4994,2019,4.0,NANTES,PARIS MONTPARNASSE,131.299806576
4995,2019,4.0,PARIS MONTPARNASSE,VANNES,152.017391304
4996,2019,4.0,PARIS EST,REIMS,46.0
4997,2019,4.0,TOURS,PARIS MONTPARNASSE,75.2111111111
4998,2016,5.0,PARIS LYON,ITALIE,261.333333333
4999,2018,11.0,BREST,PARIS MONTPARNASSE,227.555147059
5000,2018,11.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,167.65437788
5001,2016,1.0,PARIS LYON,GRENOBLE,181.838427948
5002,2016,1.0,PARIS LYON,MACON LOCHE,96.2475
5003,2018,10.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,67.6545961003
5004,2016,1.0,MULHOUSE VILLE,PARIS LYON,167.32404181200002
5005,2018,10.0,PARIS LYON,ANNECY,225.489247312
5006,2016,1.0,PERPIGNAN,PARIS LYON,305.367924528
5007,2016,1.0,ST MALO,PARIS MONTPARNASSE,191.801136364
5008,2018,10.0,PARIS LYON,NIMES,177.264822134
5009,2016,8.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.32010582
5010,2016,8.0,DIJON VILLE,PARIS LYON,97.6244131455
5011,2018,9.0,PARIS LYON,AVIGNON TGV,160.983772819
5012,2016,8.0,MACON LOCHE,PARIS LYON,98.9594594595
5013,2016,8.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.1358313817
5014,2019,1.0,METZ,PARIS EST,85.6153846154
5015,2016,4.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,97.7299528302
5016,2019,1.0,PARIS LYON,GENEVE,192.125
5017,2016,4.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,97.7263513514
5018,2018,12.0,NANTES,STRASBOURG,302.204545455
5019,2016,4.0,PARIS MONTPARNASSE,BREST,268.123115578
5020,2018,12.0,PARIS LYON,TOULON,245.259259259
5021,2016,4.0,LILLE,LYON PART DIEU,191.637735849
5022,2018,12.0,GENEVE,PARIS LYON,192.86907994
5023,2016,6.0,PARIS LYON,NICE VILLE,337.836309524
5024,2016,6.0,PARIS LYON,NIMES,176.239285714
5025,2018,12.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.50925925930001
5026,2018,12.0,BORDEAUX ST JEAN,PARIS VAUGIRARD,144.0
5027,2016,6.0,DUNKERQUE,PARIS NORD,120.490909091
5028,2016,6.0,LILLE,MARSEILLE ST CHARLES,299.456896552
5029,2019,6.0,PARIS MONTPARNASSE,RENNES,103.4304
5030,2019,6.0,PARIS NORD,DUNKERQUE,116.367088608
5031,2016,2.0,PARIS LYON,NIMES,181.586397059
5032,2019,6.0,PARIS LYON,MACON LOCHE,96.8097560976
5033,2019,5.0,ARRAS,PARIS NORD,51.2418300654
5034,2016,2.0,PARIS NORD,DUNKERQUE,125.166666667
